"Practice.code","Generic_statins","Proprietary_statins","pct_proprietary"
"B83017",13052,5547,0.298241840959191
"B83018",19023,9133,0.32437135956812
"B83019",8909,3037,0.254227356437301
"B83020",12960,7792,0.375481881264456
"B83021",20366,7542,0.270245091013329
"B83022",15853,9271,0.369009711829327
"B83023",20312,6157,0.232611734481847
"B83025",9568,3605,0.273665831625294
"B83026",11903,2222,0.157309734513274
"B83027",27312,8979,0.247416714887989
"B83028",21327,9394,0.305784316916767
"B83029",17426,9560,0.354257763284666
"B83030",13000,7508,0.36610103374293
"B83031",6725,2278,0.253026768854826
"B83032",10380,2418,0.188935771214252
"B83033",21460,5970,0.217644914327379
"B83034",16882,4362,0.205328563359066
"B83035",11957,3170,0.20955906656971
"B83037",27782,12146,0.30419755560008
"B83038",22692,9395,0.29279770623617
"B83039",34796,12357,0.262061798825101
"B83040",19819,7244,0.267671728928796
"B83041",17549,5657,0.243773162113247
"B83042",28077,7695,0.215112378396511
"B83043",9041,4196,0.316990254589408
"B83044",14062,6480,0.315451270567618
"B83045",10527,5395,0.338839341791232
"B83049",9409,3296,0.259425423061787
"B83050",13528,4678,0.256948258815775
"B83051",136,49,0.264864864864865
"B83052",24073,6026,0.200205986909864
"B83054",14305,7067,0.330666292345124
"B83055",58906,20221,0.255551202497251
"B83056",15146,8901,0.370150122676425
"B83058",12610,5023,0.284863608007713
"B83061",8684,2334,0.21183517879833
"B83062",20355,8150,0.28591475179793
"B83063",15184,5514,0.266402550971108
"B83064",18097,5977,0.248276148541996
"B83067",9322,2189,0.190165928242551
"B83069",7685,1547,0.167569324090121
"B83070",10097,4157,0.291637435105935
"B83071",5245,1247,0.192082563154652
"B83602",11785,2360,0.16684340756451
"B83604",7864,1423,0.153224938085496
"B83611",7323,2388,0.245906703738029
"B83613",7809,1786,0.186138613861386
"B83614",5107,2686,0.344668292056974
"B83617",5387,1960,0.266775554648156
"B83619",1,NA,NA
"B83620",11594,7486,0.392348008385744
"B83621",7203,1778,0.197973499610288
"B83622",8523,3953,0.316848348829753
"B83624",24479,15180,0.382763055044252
"B83626",11908,4488,0.273725298853379
"B83627",4908,1933,0.282561029089314
"B83628",10524,1498,0.124604891033106
"B83629",11244,2498,0.181778489302867
"B83631",7024,3157,0.310087417738925
"B83638",8763,3688,0.296201108344711
"B83641",16752,3795,0.184698496130822
"B83642",5603,1472,0.208056537102473
"B83647",1392,1019,0.422646204894235
"B83653",18673,1679,0.082498034591195
"B83656",19,4,0.173913043478261
"B83657",810,370,0.313559322033898
"B83658",4342,934,0.177028051554208
"B83659",6597,784,0.106218669556971
"B83660",11848,4462,0.273574494175353
"B83661",6176,1573,0.202993934701252
"B83662",157,52,0.248803827751196
"B83663",1,NA,NA
"B83666",NA,1,NA
"B83667",NA,1,NA
"B83668",1,NA,NA
"B83690",49,28,0.363636363636364
"B83694",1,2,0.666666666666667
"B83695",4,NA,NA
"B83696",2,NA,NA
"B83698",2,NA,NA
"B83700",2293,437,0.16007326007326
"B84001",6756,5785,0.461286978709832
"B84002",9856,5578,0.361409874303486
"B84003",16906,6426,0.275415738042174
"B84004",19638,18696,0.487713257160745
"B84005",12457,6798,0.353051155544015
"B84006",17122,17754,0.509060672095424
"B84007",10230,4991,0.327902240325866
"B84008",18331,11689,0.389373750832778
"B84009",19411,13003,0.40115382242241
"B84010",16265,9864,0.377511577174787
"B84011",17856,11295,0.387465267057734
"B84012",14965,6173,0.292033304948434
"B84013",14509,7873,0.351755875256903
"B84014",8469,4564,0.350187984347426
"B84016",11486,4925,0.300103589056121
"B84017",5208,2598,0.33282090699462
"B84019",13449,6276,0.318174904942966
"B84021",16062,6132,0.276290889429576
"B84608",26,21,0.446808510638298
"B84610",7547,2557,0.253068091844814
"B84612",11148,1640,0.128245229903034
"B84613",7629,6510,0.460428601739868
"B84614",4431,1717,0.279277813923227
"B84615",5267,2046,0.279775741829619
"B84618",24730,7955,0.243383815205752
"B84623",4456,1557,0.258938965574588
"B84625",1887,1454,0.435199042202933
"B85001",5148,6441,0.555785658814393
"B85002",6215,3208,0.340443595457922
"B85004",5954,3675,0.381659570048811
"B85005",15690,10696,0.405366482225423
"B85006",15308,4435,0.22463658005369
"B85008",4240,2936,0.409141583054627
"B85009",7218,5314,0.424034471752314
"B85010",11031,3074,0.21793690180787
"B85011",9864,3734,0.274599205765554
"B85012",14677,10473,0.416421471172962
"B85014",8915,10902,0.550133723570672
"B85015",10428,6380,0.379581151832461
"B85016",11057,4366,0.283083706153148
"B85018",9917,8745,0.468599292680313
"B85019",19285,16489,0.460921339520322
"B85020",12974,4958,0.276488958286861
"B85021",14276,7688,0.350027317428519
"B85022",15308,5081,0.24920300161852
"B85023",6097,4286,0.412790137725128
"B85024",22525,6975,0.236440677966102
"B85025",11449,9196,0.445434729958828
"B85026",14478,6067,0.295302993429058
"B85027",11040,4355,0.282884053264047
"B85028",33552,14388,0.300125156445557
"B85030",6894,4538,0.396955913226032
"B85031",7544,3353,0.307699366798201
"B85032",6623,2139,0.244122346496234
"B85033",4312,1207,0.218699039681102
"B85036",12242,4753,0.279670491320977
"B85037",11461,6832,0.37347619307932
"B85038",9107,3845,0.296865348980852
"B85040",2770,950,0.255376344086022
"B85041",9466,6351,0.401529999367769
"B85042",15110,4474,0.228451797385621
"B85044",3893,769,0.164950664950665
"B85048",6235,1305,0.173076923076923
"B85051",8729,5883,0.402614289624966
"B85054",7301,5996,0.450928780928029
"B85055",10159,4936,0.32699569393839
"B85058",3684,677,0.155239623939463
"B85059",5070,3292,0.393685721119349
"B85060",8448,2928,0.257383966244726
"B85061",16983,7353,0.302144970414201
"B85062",668,104,0.134715025906736
"B85606",22365,6555,0.226659751037344
"B85610",9923,5888,0.372398962747454
"B85611",5749,1250,0.178596942420346
"B85612",9320,4882,0.343754400788621
"B85614",9883,2853,0.22401067839196
"B85619",3770,3270,0.464488636363636
"B85620",8137,1894,0.188814674509022
"B85621",6527,3062,0.319324225675253
"B85622",2730,3143,0.535160905840286
"B85623",3893,951,0.196325350949628
"B85625",3902,1596,0.290287377228083
"B85628",4795,2425,0.335872576177285
"B85629",1060,2018,0.655620532813515
"B85634",3178,1789,0.360177169317495
"B85636",5835,1833,0.239045383411581
"B85638",7241,3533,0.327919064414331
"B85640",4199,2681,0.38968023255814
"B85641",14627,4558,0.23758144383633
"B85644",2749,2013,0.422721545569089
"B85645",5826,1690,0.224853645556147
"B85646",11092,4322,0.280394446606981
"B85650",3505,1750,0.333016175071361
"B85652",8950,3066,0.255159786950732
"B85655",4447,2244,0.335375878045135
"B85658",1,NA,NA
"B85659",1206,167,0.12163146394756
"B85660",2088,2851,0.577242356752379
"B86001",7398,4280,0.366501113204316
"B86002",18355,4921,0.211419487884516
"B86003",30711,10818,0.260492667774326
"B86004",11333,7422,0.395734470807785
"B86005",7255,3085,0.298355899419729
"B86006",24824,8492,0.254892544122944
"B86007",16985,7704,0.312041799991899
"B86008",18865,10243,0.351896385873299
"B86009",15047,6003,0.285178147268409
"B86010",24071,15464,0.391147084861515
"B86011",13420,4578,0.254361595732859
"B86012",26244,5164,0.164416709118696
"B86013",30126,12035,0.285453381086786
"B86014",27525,11971,0.303093984200932
"B86015",33557,15260,0.312596021877625
"B86016",37792,12358,0.24642073778664
"B86017",18305,7246,0.283589683378341
"B86018",20840,9025,0.302193202745689
"B86019",18049,7938,0.305460422518952
"B86020",21397,4093,0.16057277363672
"B86022",16250,10692,0.396852497958578
"B86023",10340,5573,0.350216803871049
"B86024",20688,18132,0.467078825347759
"B86025",17390,8335,0.324003887269193
"B86026",11359,6843,0.375947698055159
"B86028",8707,2586,0.228991410608341
"B86029",7301,4269,0.368971477960242
"B86030",16149,5590,0.257141542849257
"B86031",5339,2715,0.337099577849516
"B86032",19575,9625,0.329623287671233
"B86033",19010,13084,0.407677447497975
"B86034",13481,6747,0.333547557840617
"B86035",19697,3845,0.163325121060233
"B86036",23150,6827,0.227741268305701
"B86037",7379,2137,0.224569146700294
"B86038",14238,7404,0.342112558913224
"B86039",11238,4088,0.266736265170299
"B86040",3192,782,0.19677906391545
"B86041",12924,4870,0.273687759919074
"B86042",34597,10869,0.239057757445124
"B86043",24653,6093,0.198172119950563
"B86044",36210,13768,0.275481211733163
"B86046",16054,4638,0.224144596945679
"B86047",8460,4262,0.335010218519101
"B86048",31407,15543,0.331054313099042
"B86049",16034,6876,0.300130947184636
"B86050",37836,17876,0.32086444572085
"B86051",9429,3264,0.257149610021272
"B86052",22550,8607,0.276246108418654
"B86054",21745,9656,0.307506130378013
"B86055",12605,6509,0.340535732970597
"B86056",12854,9671,0.429345172031077
"B86057",28606,10444,0.267451984635083
"B86058",7902,2845,0.26472503954592
"B86059",25219,8659,0.255593600566739
"B86060",18884,7638,0.287987331272151
"B86061",9300,4072,0.304516900987137
"B86062",25867,12961,0.333805501184712
"B86064",27923,6209,0.181911402789171
"B86065",10898,3394,0.237475510775259
"B86066",20565,7161,0.258277429127894
"B86067",36379,10230,0.219485507090905
"B86068",13922,2362,0.145050356177843
"B86069",16225,9183,0.361421599496222
"B86070",11327,4710,0.293695828396832
"B86071",9067,3676,0.288472102330691
"B86074",8298,3323,0.285947853024697
"B86075",27109,8071,0.229420125071063
"B86077",15764,5791,0.268661563442357
"B86081",28476,7561,0.209812137525321
"B86086",7935,2261,0.221753628874068
"B86089",15876,5301,0.250318742031449
"B86090",4608,1287,0.218320610687023
"B86092",9239,4076,0.306120916259857
"B86093",9591,2822,0.227342302424877
"B86094",9419,3116,0.248583964898285
"B86095",9057,2846,0.239099386709233
"B86096",17670,3538,0.166823840060355
"B86100",13583,2926,0.177236658792174
"B86101",10622,2530,0.192366180048662
"B86102",8532,2375,0.21775006876318
"B86103",4855,946,0.163075331839338
"B86104",11005,3704,0.251818614453736
"B86106",10352,2429,0.190047727094906
"B86107",10326,6857,0.39905720770529
"B86108",8929,2811,0.239437819420784
"B86109",7474,4645,0.383282449046951
"B86110",123,70,0.362694300518135
"B86623",7705,520,0.0632218844984802
"B86625",9231,8625,0.483030913978495
"B86633",10532,1708,0.139542483660131
"B86638",6807,380,0.0528732433560596
"B86642",5357,2223,0.293271767810026
"B86643",9559,1623,0.145143981398676
"B86648",6683,2380,0.262606201037184
"B86651",5993,1924,0.243021346469622
"B86652",2149,436,0.168665377176015
"B86653",8209,1063,0.114646246764452
"B86654",10180,3675,0.265247203175749
"B86655",7500,2061,0.215563225604016
"B86658",7991,2555,0.242271951450787
"B86666",11315,3961,0.25929562712752
"B86667",7860,2622,0.250143102461362
"B86669",457,133,0.225423728813559
"B86670",2315,916,0.283503559269576
"B86672",9362,2428,0.205937234944869
"B86673",11447,3768,0.247650345054223
"B86674",192,NA,NA
"B86675",9850,6440,0.395334561080417
"B86678",7811,2024,0.205795627859685
"B86679",3,NA,NA
"B86681",1,NA,NA
"B86682",7265,1297,0.151483298294791
"B87001",27126,7234,0.210535506402794
"B87002",19233,6691,0.258100601758988
"B87003",24957,9554,0.276839268638985
"B87004",28150,5738,0.169322474032106
"B87005",28792,10441,0.266128004486019
"B87006",32051,10799,0.252018669778296
"B87007",27874,10987,0.282725611795888
"B87008",48157,13152,0.214519891043729
"B87009",23353,6469,0.216920394339749
"B87011",35202,10748,0.233906420021763
"B87012",28725,6791,0.191209595675189
"B87013",25684,8608,0.251020646214861
"B87015",22918,8006,0.258892769370069
"B87016",86761,15992,0.155635358578338
"B87017",24909,6464,0.206037038217576
"B87018",13940,3116,0.182692307692308
"B87019",15360,1923,0.111265405311578
"B87020",18841,6099,0.244546912590217
"B87021",59823,14712,0.197383779432481
"B87022",25861,1036,0.038517306762836
"B87023",55478,14884,0.211534635172394
"B87024",2889,578,0.166714738967407
"B87025",18586,5642,0.232871058279676
"B87026",66508,18332,0.216077322017916
"B87027",23945,4830,0.167854039965248
"B87028",30418,6707,0.180659932659933
"B87029",18078,3420,0.15908456600614
"B87030",28393,16838,0.372266808162543
"B87031",20734,4138,0.166371823737536
"B87032",14684,3245,0.180991689441687
"B87033",14298,2409,0.14419105764051
"B87036",13658,6810,0.332714481141294
"B87039",25778,7442,0.224021673690548
"B87040",23100,3855,0.143016138007791
"B87041",8480,3791,0.308939776709315
"B87042",13473,4753,0.260781301437507
"B87044",3690,4777,0.564190386205268
"B87600",9384,1079,0.103125298671509
"B87602",9148,1408,0.133383857521789
"B87604",8946,2035,0.185320098351698
"B87614",17,3,0.15
"B87616",2,1,0.333333333333333
"C81001",26226,2135,0.0752794330242234
"C81002",8324,740,0.0816416593115622
"C81003",22898,5629,0.197321835454131
"C81004",24831,5190,0.172878984710703
"C81005",25742,3094,0.107296435011791
"C81006",25702,3264,0.112683836221777
"C81007",15629,2393,0.132782155143713
"C81008",2379,2184,0.478632478632479
"C81009",22154,7916,0.263252411040905
"C81010",27872,7014,0.201054864415525
"C81011",24506,2668,0.0981820858173254
"C81012",39651,5789,0.127398767605634
"C81013",17204,1776,0.0935721812434141
"C81014",24321,4829,0.165660377358491
"C81015",6467,2538,0.281843420322043
"C81016",20842,2899,0.122109430942252
"C81017",36906,1717,0.044455376330166
"C81018",24386,12663,0.341790601635672
"C81019",11103,2252,0.168625982777986
"C81020",19496,6085,0.237871858019624
"C81021",26827,4060,0.131446887039855
"C81022",6295,1816,0.223893477992849
"C81023",15173,3577,0.190773333333333
"C81024",34553,6042,0.148836063554625
"C81025",5015,4201,0.455837673611111
"C81026",15137,3057,0.168022424975267
"C81027",8217,1836,0.182632050134288
"C81028",12243,3191,0.206751328236361
"C81029",20838,5891,0.220397321261551
"C81030",32039,5499,0.14649155522404
"C81031",14916,2104,0.123619271445358
"C81032",20052,7204,0.26430877604931
"C81033",11352,3977,0.259442886033009
"C81034",15389,4662,0.232507106877462
"C81035",29342,5006,0.145743565855363
"C81036",9736,2505,0.204640143779103
"C81037",19025,7621,0.28600915709675
"C81038",22717,3061,0.118744665994259
"C81039",12027,1993,0.142154065620542
"C81040",11292,2385,0.17438034656723
"C81041",36409,3450,0.0865551067512983
"C81042",18487,4207,0.185379395434917
"C81043",21896,2763,0.112048339348716
"C81044",21578,1961,0.0833085517651557
"C81045",8155,4024,0.330404795139174
"C81046",14286,7360,0.340016631248268
"C81047",22283,6548,0.227116645277653
"C81048",17484,4746,0.213495276653171
"C81049",20440,3603,0.149856507091461
"C81050",28462,3904,0.120620404127788
"C81051",25943,5707,0.180315955766193
"C81052",10538,1961,0.156892551404112
"C81053",13444,1890,0.123255510629973
"C81054",27046,5615,0.171917577538961
"C81055",2568,680,0.20935960591133
"C81056",12287,2498,0.168955021981738
"C81057",13413,4675,0.258458646616541
"C81058",3160,2851,0.474297121943104
"C81059",11369,1797,0.136487923439161
"C81060",12148,3212,0.209114583333333
"C81061",29386,5336,0.153677783537815
"C81062",12199,2941,0.194253632760898
"C81063",20781,4716,0.184962936816096
"C81064",17956,3652,0.169011477230655
"C81065",12712,3777,0.229061798774941
"C81066",18820,3317,0.149839635000226
"C81067",15624,1758,0.101139109423542
"C81068",21621,5188,0.19351710246559
"C81069",16949,3243,0.160608161648177
"C81070",16385,3388,0.171344763060739
"C81071",29622,5331,0.152519097073213
"C81072",26604,4797,0.152765835482946
"C81073",21005,4843,0.187364593005262
"C81074",19714,6051,0.234853483407724
"C81075",20538,5163,0.200887125014591
"C81076",8551,2120,0.198669290600693
"C81077",9276,3721,0.286296837731784
"C81079",6678,834,0.111022364217252
"C81080",26018,8485,0.245920644581631
"C81081",38452,10568,0.215585475316197
"C81082",9829,1457,0.12909799751905
"C81083",19599,4457,0.185276022613901
"C81084",22639,3232,0.124927525028024
"C81086",22159,4493,0.168580219120516
"C81087",22578,2306,0.0926699887477897
"C81089",12959,3364,0.206089566868835
"C81090",9988,1136,0.102121539014743
"C81091",1285,2126,0.623277631193198
"C81092",17454,5064,0.224886757260858
"C81094",21240,3004,0.123906946048507
"C81095",12711,1386,0.0983187912321771
"C81096",13356,3123,0.189513926815948
"C81097",12103,2016,0.142786316311353
"C81098",227,103,0.312121212121212
"C81099",21645,2632,0.108415372574865
"C81100",18385,1733,0.0861417635947907
"C81101",16291,2604,0.137814236570521
"C81104",3829,291,0.070631067961165
"C81106",18556,2798,0.131029315350754
"C81108",23101,4550,0.164551010813352
"C81110",19705,2257,0.102768418176851
"C81113",7156,2649,0.270168281489036
"C81114",13642,3347,0.197009829889929
"C81115",11127,2758,0.198631616852719
"C81116",12532,1773,0.12394267738553
"C81118",19046,2355,0.110041586841736
"C81604",10235,1791,0.148927324131049
"C81611",7838,265,0.0327039368135259
"C81615",4898,1827,0.271672862453532
"C81616",14458,1338,0.0847049886047101
"C81617",5295,1697,0.242705949656751
"C81626",4105,589,0.125479335321687
"C81627",1811,337,0.156890130353817
"C81629",9591,731,0.0708196086029839
"C81633",657,357,0.35207100591716
"C81634",10659,1297,0.108481097356976
"C81638",8382,932,0.100064419153962
"C81639",1707,275,0.13874873864783
"C81640",9153,2836,0.236550170990074
"C81642",5262,1044,0.165556612749762
"C81647",7533,1458,0.162162162162162
"C81648",7633,554,0.0676682545498962
"C81649",9901,1204,0.108419630796938
"C81652",5806,872,0.13057801737047
"C81653",4335,808,0.157106747034805
"C81654",7404,671,0.0830959752321981
"C81655",7223,984,0.11989764834897
"C81658",5860,1994,0.25388337153043
"C81660",7717,1940,0.200890545718132
"C81661",10395,1435,0.121301775147929
"C81662",17475,1299,0.069191434963247
"C81665",14583,2706,0.156515703626583
"C81668",12,2,0.142857142857143
"C81673",6,NA,NA
"C82001",18842,10477,0.357345066339234
"C82002",14414,4212,0.226135509502845
